currenttime,option,f,accuracy
2018-07-18 21:40:47.752729,opt4,0.009,0.6358075273986359
2018-07-18 21:42:31.524672,opt5,0.009,0.572008938903702
2018-07-18 21:44:11.565138,opt1,0.005678616100321739,0.6240437975550415
2018-07-18 21:46:07.429389,opt2,0.005678616100321739,0.6240437975550415
2018-07-18 21:47:51.029066,opt3,0.005678616100321739,0.6240437975550415
2018-07-18 21:49:34.653032,opt4,0.005678616100321739,0.6240437975550415
2018-07-18 21:51:18.270121,opt5,0.005678616100321739,0.559283368376021
2018-07-18 21:52:59.143588,opt1,0.003582964534981475,0.6113684690026285
2018-07-18 21:54:55.919201,opt2,0.003582964534981475,0.6113684690026285
2018-07-18 21:56:39.830274,opt3,0.003582964534981475,0.6113684690026285
2018-07-18 21:58:23.802548,opt4,0.003582964534981475,0.6113684690026285
2018-07-18 22:00:07.623953,opt5,0.003582964534981475,0.6113684690026285
2018-07-18 22:01:47.974617,opt1,0.0022606977883586218,0.5912389129190883
2018-07-18 22:26:47.054944,opt2,0.0022606977883586218,0.5202980236014546
2018-07-18 22:28:37.466477,opt3,0.0022606977883586218,0.5202980236014546
2018-07-18 22:30:25.632546,opt4,0.0022606977883586218,0.5202980236014546
2018-07-18 22:32:25.898401,opt5,0.0022606977883586218,0.5202980236014546
2018-07-18 22:34:08.676476,opt1,0.001426403873215002,0.5687467936906637
2018-07-18 22:36:07.680617,opt2,0.001426403873215002,0.5687467936906637
2018-07-18 22:37:56.024236,opt3,0.001426403873215002,0.5687467936906637
2018-07-18 22:39:56.153812,opt4,0.001426403873215002,0.5687467936906637
2018-07-18 22:41:50.070422,opt5,0.001426403873215002,0.5687467936906637
2018-07-18 22:43:37.655268,opt1,0.0009,0.5418166419394186
2018-07-18 22:45:59.659071,opt2,0.0009,0.5418166419394186
2018-07-18 22:47:52.800636,opt3,0.0009,0.5418166419394186
2018-07-18 22:49:54.513956,opt4,0.0009,0.5418166419394186
2018-07-18 22:52:02.649523,opt5,0.0009,0.46657507228689515
2018-07-18 22:54:01.821056,opt1,0.0005678616100321739,0.5101999897549485
2018-07-18 22:56:02.614092,opt2,0.0005678616100321739,0.5101999897549485
2018-07-18 22:57:47.855843,opt3,0.0005678616100321739,0.5101999897549485
2018-07-18 22:59:33.129467,opt4,0.0005678616100321739,0.5101999897549485
2018-07-18 23:01:24.761295,opt5,0.0005678616100321739,0.5101999897549485
2018-07-18 23:03:19.468179,opt1,0.00035829645349814754,0.46130694758816726
2018-07-18 23:05:19.169849,opt2,0.00035829645349814754,0.46130694758816726
2018-07-18 23:07:10.893147,opt3,0.00035829645349814754,0.46130694758816726
2018-07-18 23:09:02.201749,opt4,0.00035829645349814754,0.46130694758816726
2018-07-18 23:10:57.635694,opt5,0.00035829645349814754,0.46130694758816726
2018-07-18 23:12:46.303591,opt1,0.0002260697788358622,0.39962422450799556
2018-07-18 23:14:22.844133,opt2,0.0002260697788358622,0.0
2018-07-18 23:15:57.552254,opt3,0.0002260697788358622,0.0
2018-07-18 23:17:32.026259,opt4,0.0002260697788358622,0.0
2018-07-18 23:19:16.968722,opt5,0.0002260697788358622,0.39282667606094074
2018-07-18 23:20:59.134019,opt1,0.0001426403873215002,0.3514296891031051
2018-07-18 23:22:34.142195,opt2,0.0001426403873215002,0.0
2018-07-18 23:24:08.341673,opt3,0.0001426403873215002,0.0
2018-07-18 23:25:42.679304,opt4,0.0001426403873215002,0.0
2018-07-18 23:27:27.235045,opt5,0.0001426403873215002,0.3637799808759035
2018-07-18 23:29:09.297889,opt1,8.999999999999999e-05,0.2983690415028212
2018-07-18 23:30:44.598103,opt2,8.999999999999999e-05,0.0
2018-07-18 23:32:18.983466,opt3,8.999999999999999e-05,0.0
2018-07-18 23:33:53.267256,opt4,8.999999999999999e-05,0.0
2018-07-18 23:35:38.737906,opt5,8.999999999999999e-05,0.31089729243134095
2018-07-18 23:37:20.524209,opt1,5.678616100321739e-05,0.26529704833141343
2018-07-18 23:38:58.019879,opt2,5.678616100321739e-05,0.0
2018-07-19 00:08:44.393856,opt3,5.678616100321739e-05,0.0
2018-07-19 00:10:19.451742,opt4,5.678616100321739e-05,0.0
2018-07-19 00:12:04.331621,opt5,5.678616100321739e-05,0.2853448383045916
2018-07-19 00:13:46.653201,opt1,3.582964534981475e-05,0.17634741386384364
2018-07-19 00:15:22.277175,opt2,3.582964534981475e-05,0.0
2018-07-19 00:16:56.389096,opt3,3.582964534981475e-05,0.0
2018-07-19 00:18:31.646620,opt4,3.582964534981475e-05,0.0
2018-07-19 00:20:16.351032,opt5,3.582964534981475e-05,0.20274099317797806
2018-07-19 00:21:57.956799,opt1,2.260697788358622e-05,0.1252646253302411
2018-07-19 00:23:33.178383,opt2,2.260697788358622e-05,0.0
2018-07-19 00:25:07.556880,opt3,2.260697788358622e-05,0.0
2018-07-19 00:26:42.009884,opt4,2.260697788358622e-05,0.0
2018-07-19 00:28:26.943806,opt5,2.260697788358622e-05,0.1487129468692731
2018-07-19 00:30:09.121248,opt1,1.426403873215002e-05,0.07423658546864385
2018-07-19 00:31:44.251081,opt2,1.426403873215002e-05,0.0
2018-07-19 00:33:18.682416,opt3,1.426403873215002e-05,0.0
2018-07-19 00:34:53.623661,opt4,1.426403873215002e-05,0.0
2018-07-19 00:36:39.491306,opt5,1.426403873215002e-05,0.10633823392285456
2018-07-19 00:38:33.264424,opt1,9e-06,0.04815492317188833
2018-07-19 00:40:21.302419,opt2,9e-06,0.0
2018-07-19 00:42:06.616889,opt3,9e-06,0.0
2018-07-19 00:43:52.958049,opt4,9e-06,0.0
2018-07-19 00:45:43.037622,opt5,9e-06,0.06489073501017618
2018-07-19 00:47:33.290451,opt1,5.678616100321738e-06,0.03531199840484254
2018-07-19 00:49:13.045837,opt2,5.678616100321738e-06,0.0
2018-07-19 00:50:54.766180,opt3,5.678616100321738e-06,0.0
2018-07-19 00:52:41.361500,opt4,5.678616100321738e-06,0.0
2018-07-19 00:54:28.798335,opt5,5.678616100321738e-06,0.05163856670947657
2018-07-19 00:56:16.525049,opt1,3.582964534981475e-06,0.03451564832553994
2018-07-19 00:57:54.421809,opt2,3.582964534981475e-06,0.0
2018-07-19 00:59:33.854272,opt3,3.582964534981475e-06,0.0
2018-07-19 01:01:25.512200,opt4,3.582964534981475e-06,0.0
2018-07-19 01:03:22.306441,opt5,3.582964534981475e-06,0.05071842135036111
2018-07-19 01:05:14.202613,opt1,2.2606977883586217e-06,0.021442116645379285
2018-07-19 01:06:58.821399,opt2,2.2606977883586217e-06,0.0
2018-07-19 01:08:42.224999,opt3,2.2606977883586217e-06,0.0
2018-07-19 01:10:27.495488,opt4,2.2606977883586217e-06,0.0
2018-07-19 01:12:24.001872,opt5,2.2606977883586217e-06,0.02658783540171123
2018-07-19 01:14:15.173866,opt1,1.426403873215002e-06,0.018609626957134418
2018-07-19 01:16:06.145582,opt2,1.426403873215002e-06,0.0
2018-07-19 01:18:09.835850,opt3,1.426403873215002e-06,0.0
2018-07-19 01:20:08.950320,opt4,1.426403873215002e-06,0.0
2018-07-19 01:22:15.273824,opt5,1.426403873215002e-06,0.019597555744807822
2018-07-19 01:24:08.600840,opt1,9e-07,0.018609626957134418
2018-07-19 01:25:52.866479,opt2,9e-07,0.0
2018-07-19 01:27:36.549922,opt3,9e-07,0.0
2018-07-19 01:29:20.753155,opt4,9e-07,0.0
2018-07-19 01:31:19.587629,opt5,9e-07,0.019597555744807822
2018-07-19 01:33:16.842995,opt1,0.009,0.6368194055002083
2018-07-19 01:35:30.429911,opt2,0.009,0.6368194055002083
2018-07-19 01:37:21.655354,opt3,0.009,0.6368194055002083
2018-07-19 01:39:27.010480,opt4,0.009,0.6368194055002083
2018-07-19 01:41:22.821403,opt5,0.009,0.6368194055002083
2018-07-19 01:43:12.330906,opt1,0.005678616100321739,0.6269598384800039
2018-07-19 01:45:12.905166,opt2,0.005678616100321739,0.6269598384800039
2018-07-19 01:47:01.866461,opt3,0.005678616100321739,0.6269598384800039
2018-07-19 01:48:50.924045,opt4,0.005678616100321739,0.6269598384800039
2018-07-19 01:50:43.650528,opt5,0.005678616100321739,0.6269598384800039
2018-07-19 01:53:24.894482,opt1,0.003582964534981475,0.6144481229432828
2018-07-19 01:55:39.377796,opt2,0.003582964534981475,0.6144481229432828
2018-07-19 01:57:39.511419,opt3,0.003582964534981475,0.6144481229432828
2018-07-19 01:59:35.137844,opt4,0.003582964534981475,0.6144481229432828
2018-07-19 02:01:31.683068,opt5,0.003582964534981475,0.6144481229432828
2018-07-19 02:03:27.675798,opt1,0.0022606977883586218,0.5961986349179009
2018-07-19 02:05:45.863643,opt2,0.0022606977883586218,0.5961986349179009
2018-07-19 02:07:45.588026,opt3,0.0022606977883586218,0.5961986349179009
2018-07-19 02:09:45.309222,opt4,0.0022606977883586218,0.5961986349179009
2018-07-19 02:11:38.660634,opt5,0.0022606977883586218,0.5236905301042543
2018-07-19 02:13:25.136355,opt1,0.001426403873215002,0.5736521353111979
2018-07-19 02:15:24.957161,opt2,0.001426403873215002,0.5736521353111979
2018-07-19 02:17:15.720767,opt3,0.001426403873215002,0.5736521353111979
2018-07-19 02:19:15.959255,opt4,0.001426403873215002,0.5736521353111979
2018-07-19 02:21:08.410430,opt5,0.001426403873215002,0.49829474573986277
2018-07-19 02:22:56.356648,opt1,0.0009,0.548599905966334
2018-07-19 02:25:05.994994,opt2,0.0009,0.548599905966334
2018-07-19 02:27:02.163631,opt3,0.0009,0.548599905966334
2018-07-19 02:29:08.741247,opt4,0.0009,0.548599905966334
2018-07-19 02:31:29.857613,opt5,0.0009,0.548599905966334
2018-07-19 02:33:15.264517,opt1,0.0005678616100321739,0.5160998148698859
2018-07-19 02:35:36.570874,opt2,0.0005678616100321739,0.5160998148698859
2018-07-19 02:37:29.874514,opt3,0.0005678616100321739,0.5160998148698859
2018-07-19 02:39:22.942180,opt4,0.0005678616100321739,0.5160998148698859
2018-07-19 02:41:20.693235,opt5,0.0005678616100321739,0.5160998148698859
2018-07-19 02:43:06.572998,opt1,0.00035829645349814754,0.47633826231837273
2018-07-19 02:45:06.594877,opt2,0.00035829645349814754,0.47633826231837273
2018-07-19 02:46:53.678322,opt3,0.00035829645349814754,0.47633826231837273
2018-07-19 02:48:39.566715,opt4,0.00035829645349814754,0.47633826231837273
2018-07-19 02:50:31.809556,opt5,0.00035829645349814754,0.47633826231837273
2018-07-19 02:52:19.636480,opt1,0.0002260697788358622,0.40065194305931595
2018-07-19 02:54:02.103302,opt2,0.0002260697788358622,0.0
2018-07-19 02:55:54.351922,opt3,0.0002260697788358622,0.0
2018-07-19 02:57:59.952484,opt4,0.0002260697788358622,0.0
2018-07-19 03:00:13.684487,opt5,0.0002260697788358622,0.40065194305931595
2018-07-19 03:02:41.157280,opt1,0.0001426403873215002,0.353671740381564
2018-07-19 03:04:38.068969,opt2,0.0001426403873215002,0.0
